id1,id2,id3,latitude,longitude,id4
403666547,1453921958,-1,48.83054,2.246878,4
403666547,1453921950,-1,48.83066,2.249802,4
403666547,1453921670,-1,48.83514,2.239478,4
403666547,1453921670,-1,48.83294,2.244457,4
403666547,1453921670,-1,48.83183,2.246946,4
403666547,1453921959,-1,48.83053,2.246325,4
403666547,1453921946,-1,48.83084,2.249126,4
403666547,1453921965,-1,48.83013,2.249117,4
403666547,1453921972,-1,48.8306,2.249221,4
403716344,1453918904,-1,48.83047,2.375926,1
403716344,1453918910,-1,48.83046,2.37478,1
403716344,1453918976,-1,48.83046,2.37478,1
403716344,1453919736,-1,48.82885,2.378693,1
403716344,1453920856,15.65,48.85061,2.283041,1
403716344,1453918712,0.47,48.83055,2.377129,1
403716344,1453921098,-1,48.8389,2.269878,1
403716344,1453919965,-1,48.84813,2.36275,1
403716344,1453921004,-1,48.84339,2.271069,1
403716344,1453919911,-1,48.81898,2.373084,1
403716344,1453921309,0,48.81998,2.259434,1
403716344,1453918712,0.47,48.83055,2.377129,1
403716344,1453921864,-1,48.80093,2.174158,1
403716344,1453920968,-1,48.84673,2.277709,1
403716344,1453922092,-1,48.79581,2.137239,1
403716344,1453918712,0.47,48.83055,2.377129,1
403716344,1453920856,15.65,48.85061,2.283041,1
403716344,1453919963,-1,48.84365,2.364016,1
403716344,1453922092,-1,48.79581,2.137239,1
403716344,1453919916,-1,48.81898,2.373084,1
403716344,1453919963,-1,48.83852,2.365462,1
403716344,1453920012,-1,48.84729,2.360484,1
403716344,1453921975,19.76,48.79857,2.160893,1
403716344,1453918712,0.47,48.83055,2.377129,1
403716344,1453920500,-1,48.86322,2.322083,1
403716344,1453921270,16.97,48.82463,2.262432,1
403716344,1453918712,0.47,48.83055,2.377129,1
403716344,1453921699,-1,48.80693,2.239748,1
403716344,1453918712,0.47,48.83055,2.377129,1
403716344,1453918712,0.47,48.83055,2.377129,1
403716344,1453921436,23.38,48.81505,2.247679,1
403716344,1453922094,-1,48.7958,2.137253,1
403716344,1453918712,0.47,48.83055,2.377129,1
403716344,1453919861,-1,48.82067,2.374921,1
403716344,1453920844,-1,48.85194,2.284764,1
403716344,1453921722,-1,48.79895,2.188856,1
403716344,1453918712,0.47,48.83055,2.377129,1
403716344,1453919861,-1,48.82067,2.374921,1
403716344,1453920127,-1,48.84774,2.36009,1
403716344,1453921702,-1,48.79945,2.195759,1
403716344,1453922058,16.15,48.79565,2.140703,1
403716344,1453918712,0.47,48.83055,2.377129,1
403716344,1453919916,-1,48.81898,2.373084,1
403716344,1453921229,-1,48.82946,2.263988,1
403716344,1453921950,16.94,48.80023,2.167373,1
403716344,1453921832,-1,48.80033,2.180909,1
403716344,1453919911,-1,48.81898,2.373084,1
403716344,1453921461,-1,48.81058,2.243932,1
403716344,1453921410,18.53,48.81802,2.253091,1
403716344,1453922004,17.29,48.79674,2.154464,1
403716344,1453921130,-1,48.83461,2.267567,1
403716344,1453920125,-1,48.8477,2.360265,1
403716344,1453922030,20.19,48.79606,2.147663,1
403716344,1453922096,-1,48.79576,2.13706,1
403716344,1453922165,2.16,48.79504,2.136186,1
403716344,1453922400,1.13,48.79443,2.139217,1
403716344,1453922201,1.4,48.79486,2.136657,1
403716344,1453922406,0.81,48.79441,2.139353,1
403716344,1453922127,-1,48.79539,2.139099,1
403716344,1453922404,1.33,48.79441,2.139315,1
403716344,1453922555,0,48.79416,2.139883,1
403716344,1453922403,1.35,48.79442,2.13929,1
403716344,1453922433,1.51,48.79423,2.139827,1
403716344,1453922252,0.54,48.79475,2.137177,1
403716344,1453922376,1.11,48.7946,2.138714,1
403716344,1453922123,-1,48.79548,2.138392,1
403716344,1453922401,1.16,48.79443,2.139235,1
403716344,1453922345,0.68,48.79479,2.138253,1
403716344,1453922555,0,48.79416,2.139883,1
403716344,1453922266,6.12,48.79468,2.138439,1
403716344,1453922289,0,48.79448,2.13797,1
403716344,1453922260,5.73,48.79464,2.137807,1
403716344,1453922405,1.18,48.79441,2.139339,1
403716344,1453922108,-1,48.79561,2.137726,1
403716344,1453922402,1.35,48.79442,2.13926,1
403716344,1453922131,-1,48.79531,2.136194,1
403613526,1453920897,-1,48.88989,2.249207,4
403613526,1453920922,-1,48.88953,2.248285,4
403613526,1453920916,-1,48.8896,2.248082,4
403613526,1453920894,-1,48.8899,2.249848,4
403613526,1453920915,-1,48.88987,2.248431,4
403613526,1453921324,-1,48.89166,2.23825,4
403613526,1453920970,-1,48.88928,2.248722,4
403613526,1453922536,-1,48.90172,2.117191,4
403613526,1453922699,-1,48.89859,2.095059,4
403613526,1453923050,-1,48.89787,2.094894,4
403613526,1453923050,-1,48.89787,2.094894,4
403613526,1453921102,0.6421,48.8887,2.248944,4
403613526,1453921211,-1,48.89177,2.23829,4
403613526,1453922714,-1,48.89836,2.094649,4
403613526,1453920989,-1,48.88928,2.249381,4
403613526,1453922377,3.53,48.89011,2.134324,4
403613526,1453923050,-1,48.89787,2.094894,4
403613526,1453923050,-1,48.89787,2.094894,4
403613526,1453923050,-1,48.89787,2.094894,4
403613526,1453921417,-1,48.89169,2.238156,4
403613526,1453922681,-1,48.90409,2.104664,4
403613526,1453921098,0,48.88857,2.248939,4
403613526,1453921324,-1,48.89166,2.23825,4
403613526,1453922585,-1,48.90385,2.105096,4
403613526,1453921204,-1,48.89124,2.239642,4
403613526,1453921197,-1,48.89072,2.241443,4
403613526,1453921116,-1,48.88878,2.248903,4
403613526,1453921024,-1,48.88887,2.249598,4
403613526,1453921505,-1,48.8911,2.240693,4
403613526,1453922229,-1,48.88535,2.155447,4
403613526,1453921931,-1,48.89591,2.197221,4
403613526,1453923050,-1,48.89787,2.094894,4
403613526,1453921049,0.17,48.88837,2.249158,4
403613526,1453922377,1.5427,48.89012,2.134309,4
403613526,1453921507,-1,48.89143,2.239336,4
403613526,1453922424,-1,48.8928,2.127295,4
403613526,1453923050,-1,48.89787,2.094894,4
403613526,1453923021,-1,48.89775,2.094954,4
403613526,1453923050,-1,48.89787,2.094894,4
403613526,1453922459,-1,48.8976,2.122429,4
403613526,1453922568,-1,48.90279,2.106919,4
403613526,1453923064,-1,48.8982,2.094727,4
403613526,1453922681,-1,48.90409,2.104669,4
404079208,1453910882,1.58,48.8405,2.253087,4
404079208,1453910834,2.05,48.83973,2.253543,4
404079208,1453910858,2.38,48.84022,2.253547,4
404079208,1453910955,2.85,48.84063,2.253783,4
404079208,1453910943,2.35,48.84061,2.253131,4
404079208,1453910807,1.31,48.83923,2.254029,4
404079208,1453910824,1.24,48.83937,2.253471,4
404079208,1453910951,1.83,48.84023,2.253963,4
404079208,1453910886,0.66,48.84045,2.253626,4
404079208,1453911437,0.9,48.84233,2.251791,4
404079208,1453911681,0,48.84143,2.251906,4
404079208,1453910970,1.36,48.84097,2.253577,4
404079208,1453912543,1.28,48.84241,2.25018,4
404079208,1453912412,0,48.84254,2.251805,4
404079208,1453911069,-1,48.84044,2.254324,4
404079208,1453912061,-1,48.83976,2.25477,4
404079208,1453911667,0,48.84143,2.251906,4
404079208,1453912096,0.63,48.84151,2.251695,4
404079208,1453911673,0,48.84143,2.251906,4
404079208,1453912048,-1,48.83976,2.254766,4
404079208,1453912075,1.2434,48.84155,2.252694,4
404079208,1453912571,1.3,48.84263,2.249741,4
404079208,1453911673,0,48.84143,2.251906,4
404079208,1453912412,0,48.84254,2.251805,4
404079208,1453911608,0,48.84145,2.251866,4
404079208,1453911619,0,48.84139,2.251856,4
404079208,1453912203,1.27,48.84221,2.251634,4
404079208,1453911619,0,48.84139,2.251856,4
404079208,1453911083,-1,48.84008,2.25456,4
404079208,1453912464,1.02,48.8425,2.251256,4
404079208,1453912048,-1,48.83976,2.254768,4
404079208,1453911122,-1,48.83971,2.254806,4
404079208,1453912636,1.12,48.84274,2.24922,4
404079208,1453911633,0,48.84139,2.251856,4
404079208,1453911931,-1,48.83986,2.254597,4
404079208,1453911048,-1,48.84078,2.254104,4
404079208,1453911681,0,48.84143,2.251906,4
404079208,1453912803,0,48.84258,2.24923,4
404079208,1453911512,1.23,48.84199,2.251573,4
404079208,1453911324,1.8865,48.84169,2.252007,4
404079208,1453911323,1.8732,48.84139,2.252969,4
404079208,1453911667,0,48.84143,2.251906,4
404079208,1453912078,1.57,48.84159,2.252229,4
404079208,1453912060,-1,48.83976,2.254769,4
404079208,1453912170,0.82,48.84185,2.251523,4
404079208,1453911606,0.7,48.84149,2.251831,4
404079208,1453911358,1.17,48.84162,2.251792,4
404079208,1453911931,-1,48.83984,2.254628,4
404079208,1453911663,0,48.84143,2.251906,4
404079208,1453911681,0,48.84143,2.251906,4
404079208,1453912077,1.57,48.84161,2.252246,4
404079208,1453911003,1.25,48.84093,2.253935,4
404079208,1453912437,0,48.84254,2.251805,4
404079208,1453912490,1.82,48.84239,2.250731,4
404079208,1453911330,1.22,48.84158,2.252346,4
404079208,1453911609,0,48.84139,2.251856,4
404079208,1453911393,1.25,48.84197,2.251652,4
404079208,1453911548,1.23,48.84163,2.251476,4
404079208,1453912437,0,48.84254,2.251805,4
404079208,1453911664,0,48.84143,2.251906,4
404079208,1453914003,1.91,48.84241,2.250718,4
404079208,1453914678,0,48.84276,2.249139,4
404079208,1453914158,0,48.84251,2.251765,4
404079208,1453914449,1.4,48.84265,2.24917,4
404079208,1453913416,0,48.84264,2.249058,4
404079208,1453914154,0,48.84251,2.251765,4
404079208,1453916347,-1,48.8426,2.249382,4
404079208,1453914279,0.76,48.84251,2.251748,4
404079208,1453914564,0,48.84279,2.248859,4
404079208,1453914564,0,48.84279,2.248859,4
404079208,1453913523,0.93,48.84249,2.249054,4
404079208,1453914071,0.99,48.84253,2.251826,4
404079208,1453915463,-1,48.8426,2.249425,4
404079208,1453914168,0,48.84251,2.251765,4
404079208,1453916358,-1,48.84259,2.249358,4
404079208,1453915548,-1,48.8426,2.249414,4
404079208,1453912900,0.19,48.84269,2.249,4
404079208,1453914162,0,48.84251,2.251765,4
404079208,1453914678,0,48.84276,2.249139,4
404079208,1453914191,0,48.8425,2.251783,4
404079208,1453914678,0,48.84276,2.249139,4
404079208,1453915302,-1,48.8426,2.249425,4
404079208,1453914168,0,48.84251,2.251765,4
404079208,1453914320,0.3,48.84253,2.2512,4
404079208,1453915818,-1,48.8426,2.249399,4
404079208,1453914416,1.84,48.84243,2.249601,4
404079208,1453915313,-1,48.8426,2.249425,4
404079208,1453913416,0,48.84264,2.249058,4
404079208,1453912900,0.19,48.84269,2.249,4
404079208,1453914158,0,48.84251,2.251765,4
404079208,1453913523,0.93,48.84249,2.249054,4
404079208,1453914162,0,48.84251,2.251765,4
404079208,1453914189,0,48.8425,2.251783,4
404079208,1453913945,1.79,48.84246,2.249615,4
404079208,1453914035,1.28,48.84251,2.251251,4
404079208,1453914279,0.76,48.84251,2.251748,4
404079208,1453915743,-1,48.8426,2.249414,4
404079208,1453914191,0,48.8425,2.251783,4
404079208,1453912994,0.68,48.84267,2.24907,4
404079208,1453914376,1.37,48.84241,2.250677,4
404079208,1453915292,-1,48.8426,2.249425,4
404079208,1453914401,1.73,48.84252,2.250152,4
404079208,1453912994,0.68,48.84267,2.24907,4
404079208,1453914227,0,48.84248,2.251806,4
404079208,1453914678,0,48.84276,2.249139,4
404079208,1453914189,0,48.8425,2.251783,4
404079208,1453914678,0,48.84276,2.249139,4
404079208,1453913969,2.32,48.8424,2.250154,4
404079208,1453914678,0,48.84276,2.249139,4
404079208,1453914227,0,48.84248,2.251806,4
404079208,1453914154,0,48.84251,2.251765,4
404079208,1453917747,0.74,48.84274,2.248976,4
404079208,1453917428,0,48.84264,2.248901,4
404079208,1453918651,0.99,48.84278,2.24912,4
404079208,1453918282,1.12,48.84288,2.249061,4
404079208,1453916704,0,48.84263,2.249012,4
404079208,1453917747,0.74,48.84274,2.248976,4
404079208,1453917428,0,48.84264,2.248901,4
404079208,1453918190,0,48.8428,2.2491,4
404079208,1453916719,0,48.84267,2.249064,4
404079208,1453916689,0,48.84255,2.249129,4
404079208,1453917506,0,48.84264,2.248901,4
404079208,1453918826,0,48.84276,2.249173,4
404079208,1453917180,0,48.84269,2.249014,4
404079208,1453916493,-1,48.84259,2.249358,4
404079208,1453916628,-1,48.84259,2.249334,4
404079208,1453917981,0,48.84277,2.248995,4
404079208,1453916704,0,48.84263,2.249012,4
404079208,1453917981,0,48.84277,2.248995,4
404079208,1453916687,0,48.8429,2.24936,4
404079208,1453917470,0,48.84264,2.248901,4
404079208,1453916690,0,48.84251,2.249101,4
404079208,1453918826,0,48.84276,2.249173,4
404079208,1453918479,0.49,48.8428,2.249309,4
404079208,1453918651,0.99,48.84278,2.24912,4
404079208,1453917180,0,48.84269,2.249014,4
404079208,1453918282,1.12,48.84288,2.249061,4
404079208,1453916714,0,48.84267,2.249064,4
404079208,1453917118,0,48.84269,2.249014,4
404079208,1453916714,0,48.84267,2.249064,4
404079208,1453918069,0.73,48.84285,2.249063,4
404079208,1453917470,0,48.84264,2.248901,4
404079208,1453916706,0,48.84267,2.249064,4
404079208,1453918582,0,48.84281,2.249148,4
404079208,1453917071,0,48.84273,2.248977,4
404079208,1453917428,0,48.84264,2.248901,4
404079208,1453917666,0,48.84268,2.249045,4
404079208,1453918069,0.73,48.84285,2.249063,4
404079208,1453916995,0,48.84272,2.249,4
404079208,1453917118,0,48.84269,2.249014,4
404079208,1453917666,0,48.84268,2.249045,4
404079208,1453918479,0.49,48.8428,2.249309,4
404079208,1453916706,0,48.84267,2.249064,4
404079208,1453916995,0,48.84272,2.249,4
404079208,1453918375,0,48.84279,2.249173,4
404079208,1453917071,0,48.84273,2.248977,4
404079208,1453918375,0,48.84279,2.249173,4
404079208,1453917428,0,48.84264,2.248901,4
404079208,1453918582,0,48.84281,2.249148,4
404079208,1453917506,0,48.84264,2.248901,4
404079208,1453918190,0,48.8428,2.2491,4
404079208,1453916719,0,48.84267,2.249064,4
404079208,1453919419,0.63,48.84274,2.248993,4
404079208,1453925090,-1,48.84277,2.249219,4
404079208,1453925125,-1,48.84277,2.249215,4
404079208,1453924791,-1,48.84277,2.249222,4
404079208,1453923585,0,48.84277,2.249223,4
404079208,1453925859,0.29,48.84198,2.25086,4
404079208,1453925708,0,48.84276,2.249107,4
404079208,1453924535,0,48.84277,2.249223,4
404079208,1453920480,0.77,48.84267,2.249066,4
404079208,1453920448,0,48.84271,2.249125,4
404079208,1453922967,0,48.84277,2.249223,4
404079208,1453925775,1.56,48.84243,2.250075,4
404079208,1453921729,0.58,48.84271,2.249,4
404079208,1453924535,0,48.84277,2.249223,4
404079208,1453924535,0,48.84277,2.249223,4
404079208,1453925135,0.4,48.84284,2.249151,4
404079208,1453925135,0.386,48.84281,2.249143,4
404079208,1453919359,0.33,48.84282,2.248701,4
404079208,1453921706,0,48.84277,2.249025,4
404079208,1453926098,1.28,48.84235,2.251774,4
404079208,1453922967,0,48.84277,2.249223,4
404079208,1453923679,0,48.84277,2.249223,4
404079208,1453918852,0.62,48.84278,2.249263,4
404079208,1453924497,0,48.84277,2.249223,4
404079208,1453925749,0.95,48.84252,2.24953,4
404079208,1453924535,0,48.84277,2.249223,4
404079208,1453924870,-1,48.84277,2.249222,4
404079208,1453918852,0.62,48.84278,2.249255,4
404079208,1453925166,0,48.84274,2.249075,4
404079208,1453924780,-1,48.84277,2.249223,4
404079208,1453922823,0,48.84276,2.249253,4
404079208,1453919361,0.54,48.84281,2.248671,4
404079208,1453921729,0.58,48.84271,2.249,4
404079208,1453925935,0.68,48.84209,2.251388,4
404079208,1453923585,0,48.84277,2.249223,4
404079208,1453919361,0.54,48.84281,2.248671,4
404079208,1453924497,0,48.84277,2.249223,4
404079208,1453925012,-1,48.84277,2.249222,4
404079208,1453924535,0,48.84277,2.249223,4
404079208,1453919419,0.63,48.84274,2.248993,4
404079208,1453920480,0.77,48.84267,2.249066,4
404079208,1453925808,1.64,48.8423,2.250592,4
404079208,1453925166,0,48.84274,2.249075,4
404079208,1453923679,0,48.84277,2.249223,4
404079208,1453925061,-1,48.84277,2.249219,4
404079208,1453924535,0,48.84277,2.249223,4
404079208,1453922823,0,48.84276,2.249253,4
404079208,1453921706,0,48.84277,2.249025,4
404079208,1453925708,0,48.84276,2.249107,4
404079208,1453920448,0,48.84271,2.249125,4
404079208,1453924551,-1,48.84277,2.249223,4
404079208,1453926747,0.83,48.8385,2.255614,4
404079208,1453927844,-1,48.86676,2.28175,4
404079208,1453928081,-1,48.86669,2.287397,4
404079208,1453926378,1.43,48.84273,2.253299,4
404079208,1453926370,1.72,48.84298,2.2529,4
404079208,1453927425,-1,48.84882,2.265234,4
404079208,1453926348,1.59,48.84276,2.252648,4
404079208,1453926169,0.39,48.84262,2.251821,4
404079208,1453926407,1.34,48.84197,2.253654,4
404079208,1453926445,0.9706,48.84206,2.254203,4
404079208,1453926701,1.23,48.83879,2.255475,4
404079208,1453927656,-1,48.86259,2.277804,4
404079208,1453927642,-1,48.85728,2.272867,4
404079208,1453926865,-1,48.8384,2.255594,4
404079208,1453926463,3.13,48.84175,2.254818,4
404079208,1453928120,-1,48.87253,2.30101,4
404079208,1453927599,-1,48.85714,2.272708,4
404079208,1453926365,1.8,48.84314,2.252712,4
404079208,1453927814,-1,48.86676,2.281744,4
404079208,1453928147,-1,48.87417,2.30935,4
404079208,1453927833,-1,48.86676,2.281744,4
404079208,1453926623,0.31,48.83975,2.254697,4
404079208,1453926569,1.35,48.84044,2.254318,4
404079208,1453926142,0,48.84255,2.2519,4
404079208,1453926675,1.63,48.83911,2.255194,4
404079208,1453927686,-1,48.86654,2.28148,4
404079208,1453927546,-1,48.85316,2.269175,4
404079208,1453927423,-1,48.84882,2.265229,4
404079208,1453926747,0.83,48.8385,2.255614,4
404079208,1453926747,0.83,48.8385,2.255614,4
404079208,1453926487,1.36,48.84153,2.254379,4
404079208,1453926747,0.83,48.8385,2.255614,4
404079208,1453926595,1.19,48.84008,2.254498,4
404079208,1453926747,0.83,48.8385,2.255614,4
404079208,1453926544,1.97,48.84079,2.254416,4
404079208,1453926651,1.21,48.83946,2.25504,4
404079208,1453926754,-1,48.8384,2.255594,4
404079208,1453926519,1.17,48.84116,2.254329,4
404079208,1453926747,0.83,48.8385,2.255614,4
404079208,1453926747,0.83,48.8385,2.255614,4
404079208,1453926747,0.83,48.8385,2.255614,4
404079208,1453926747,0.83,48.8385,2.255614,4
404079208,1453926747,0.83,48.8385,2.255614,4
404079208,1453926459,1.43,48.84186,2.25426,4
404079208,1453926889,-1,48.83814,2.25553,4
404079208,1453926379,1.44,48.84233,2.25355,4
404079208,1453926169,0.39,48.84262,2.251821,4
404079208,1453926326,1.31,48.84241,2.252517,4
404079208,1453926286,1.44,48.84227,2.25199,4
404079208,1453926142,0,48.84255,2.2519,4
404079208,1453927705,-1,48.86668,2.281609,4
404079208,1453929715,0.79,48.89608,2.460924,4
404079208,1453928298,-1,48.87579,2.317628,4
404079208,1453929951,1.6,48.89799,2.462942,4
404079208,1453928298,-1,48.87579,2.317628,4
404079208,1453929324,-1,48.90284,2.393074,4
404079208,1453929925,1.53,48.89767,2.46267,4
404079208,1453928940,-1,48.88466,2.362639,4
404079208,1453929591,-1,48.89618,2.443313,4
404079208,1453929786,0.99,48.89626,2.460927,4
404079208,1453929574,-1,48.9018,2.442717,4
404079208,1453928152,-1,48.87561,2.316617,4
404079208,1453929815,1.24,48.89656,2.461258,4
404079208,1453929574,-1,48.90188,2.442209,4
404079208,1453929974,1.78,48.89828,2.463287,4
404079208,1453926747,0.83,48.8385,2.255614,4
404079208,1453929898,1.16,48.89741,2.462284,4
404079208,1453926747,0.83,48.8385,2.255614,4
404079208,1453929839,1.43,48.89683,2.461623,4
404079208,1453929997,1.58,48.89857,2.46365,4
404079208,1453929723,0.6,48.8962,2.460386,4
404079208,1453928627,-1,48.87579,2.317675,4
404079208,1453929560,-1,48.90294,2.434986,4
404079208,1453928149,-1,48.87417,2.30935,4
404079208,1453929708,0.0867,48.89668,2.46063,4
404079208,1453928627,-1,48.87579,2.317675,4
404079208,1453928149,-1,48.87417,2.30935,4
404079208,1453929682,-1,48.8952,2.45503,4
404079208,1453929867,1.53,48.89713,2.461934,4
404079208,1453929684,-1,48.89481,2.454929,4
404079208,1453929592,-1,48.89544,2.452102,4
404079208,1453929680,-1,48.8952,2.45503,4
402204772,1453888251,-1,48.77945,2.201527,1
402204772,1453888286,-1,48.77921,2.206568,1
402204772,1453888307,-1,48.78172,2.210137,1
402204772,1453888345,-1,48.78295,2.21397,1
402204772,1453888374,-1,48.78464,2.21793,1
402204772,1453888390,-1,48.78439,2.223718,1
402204772,1453888436,-1,48.78777,2.222328,1
402204772,1453888462,-1,48.79298,2.219281,1
402204772,1453888483,-1,48.79621,2.217484,1
402204772,1453888558,-1,48.81176,2.213427,1
402204772,1453888588,-1,48.81528,2.214814,1
402204772,1453888608,-1,48.81845,2.217133,1
402204772,1453888641,-1,48.82175,2.221233,1
402204772,1453888673,-1,48.82571,2.221844,1
402204772,1453888699,-1,48.828,2.225075,1
402204772,1453888718,-1,48.82935,2.228656,1
402204772,1453888750,-1,48.827,2.23125,1
402204772,1453888796,-1,48.82523,2.234657,1
402204772,1453888846,-1,48.82394,2.238397,1
402204772,1453888892,-1,48.82369,2.243821,1
402204772,1453888918,-1,48.82469,2.248973,1
402204772,1453888938,-1,48.82716,2.252262,1
402204772,1453888984,-1,48.82992,2.256183,1
402204772,1453889010,-1,48.83192,2.259362,1
402204772,1453889055,-1,48.83501,2.262641,1
402204772,1453889094,-1,48.83782,2.26605,1
402204772,1453889114,-1,48.84009,2.268602,1
402204772,1453889146,-1,48.84314,2.27072,1
402204772,1453889179,-1,48.84647,2.273934,1
402204772,1453889205,-1,48.849,2.276465,1
402204772,1453889232,-1,48.85103,2.279389,1
402204772,1453889265,-1,48.85403,2.283275,1
402204772,1453889305,-1,48.85596,2.28549,1
402204772,1453889305,-1,48.85596,2.28549,1
402204772,1453889311,-1,48.85647,2.286131,1
402204772,1453889320,-1,48.85644,2.286215,1
402204772,1453889320,-1,48.85644,2.286215,1
402204772,1453889470,-1,48.85503,2.290109,1
402204772,1453889549,-1,48.85386,2.29409,1
402204772,1453889622,-1,48.85677,2.298541,1
402476088,1453897713,-1,48.89143,2.239215,1
402476088,1453897822,-1,48.88749,2.251295,1
402476088,1453897854,-1,48.88589,2.256661,1
402476088,1453897863,-1,48.88589,2.256661,1
402476088,1453897863,-1,48.88589,2.256661,1
402476088,1453897863,-1,48.88589,2.256661,1
402476088,1453897880,-1,48.88588,2.256675,1
403953909,1453915964,-1,48.89151,2.238943,2
403953909,1453915973,-1,48.89151,2.238943,2
403953909,1453915973,-1,48.89151,2.238943,2
403953909,1453915973,-1,48.89151,2.238943,2
403953909,1453915977,-1,48.89143,2.239374,2
403953909,1453915987,-1,48.89132,2.23996,2
403953909,1453916062,-1,48.88748,2.252294,2
403953909,1453916100,-1,48.88623,2.255576,2
403953909,1453916100,-1,48.88623,2.255576,2
403953909,1453916100,-1,48.88623,2.255576,2
403953909,1453916100,-1,48.88623,2.255576,2
403953909,1453916100,-1,48.88623,2.255576,2
403953909,1453916100,-1,48.88623,2.255576,2
403953909,1453916128,-1,48.8862,2.255527,2
407945052,1454003379,-1,48.85188,2.368637,4
407945052,1454017687,-1,48.85535,2.383013,4
407945052,1454017329,-1,48.85822,2.37106,4
407945052,1454001963,-1,48.88626,2.255274,4
407945052,1454007487,-1,48.84436,2.336262,4
407945052,1454003074,-1,48.85838,2.343717,4
407945052,1453979980,-1,48.88558,2.246868,4
407945052,1454002384,-1,48.87601,2.282267,4
407945052,1454003693,-1,48.84693,2.382639,4
407945052,1454002702,-1,48.86679,2.309981,4
407945052,1453979906,-1,48.88755,2.247235,4
407945052,1454007867,-1,48.84497,2.310552,4
407945052,1454006933,-1,48.84691,2.369404,4
407945052,1454008618,-1,48.84013,2.296082,4
405344829,1453966866,5.24,48.85339,2.227424,2
405344829,1453966882,4.7,48.85325,2.228518,2
405344829,1453966874,4.87,48.85335,2.22799,2
405344829,1453966859,5.27,48.85335,2.226849,2
405344829,1453966859,5.27,48.85335,2.226849,2
405348054,1453966099,-1,48.8672,2.222291,4
405348054,1453966002,-1,48.86633,2.224411,4
405348054,1453966048,-1,48.86688,2.223055,4
405348054,1453966030,-1,48.86665,2.223617,4
405348054,1453966889,-1,48.89159,2.238495,4
405348054,1453966190,-1,48.86786,2.221957,4
405348054,1453966922,-1,48.88808,2.24507,4
405348054,1453966661,-1,48.89108,2.23665,4
405348054,1453966946,-1,48.88516,2.252594,4
405348054,1453966924,-1,48.88525,2.250252,4
405348054,1453966305,-1,48.87392,2.226081,4
405348054,1453966946,-1,48.88503,2.251906,4
405348054,1453966389,-1,48.87991,2.230449,4
405348054,1453966703,-1,48.89189,2.236862,4
405348054,1453966679,-1,48.89109,2.236645,4
405348054,1453966924,-1,48.88494,2.250807,4
405348054,1453967117,-1,48.88747,2.249403,4
405348054,1453966306,-1,48.87553,2.225436,4
405348054,1453966519,-1,48.88857,2.235502,4
405348054,1453966380,-1,48.8789,2.229289,4
405348054,1453966566,-1,48.88774,2.235536,4
405348054,1453966990,-1,48.88816,2.249223,4
405348054,1453967098,-1,48.88754,2.249103,4
405348054,1453966651,-1,48.89083,2.23678,4
405348054,1453967008,-1,48.8883,2.249387,4
405348054,1453966388,-1,48.8789,2.229289,4
405348054,1453966315,-1,48.87596,2.225926,4
405348054,1453966714,-1,48.89359,2.236914,4
405348054,1453966656,-1,48.89128,2.236541,4
405348054,1453966362,-1,48.87658,2.22667,4
405348054,1453966571,-1,48.88774,2.235541,4
405348054,1453967041,-1,48.8884,2.249994,4
405348054,1453966369,-1,48.87699,2.227091,4
405348054,1453966294,-1,48.87385,2.22475,4
405348054,1453966734,-1,48.8919,2.238033,4
405348054,1453966233,-1,48.86903,2.221555,4
405348054,1453966280,-1,48.87337,2.222844,4
405348054,1453966290,-1,48.87383,2.224158,4
405348054,1453966272,-1,48.87227,2.221886,4
405348054,1453966482,-1,48.88412,2.233861,4
405348054,1453966656,-1,48.89164,2.236348,4
405348054,1453966703,-1,48.89253,2.236945,4
405348054,1453967132,-1,48.8875,2.249664,4
405348054,1453966668,-1,48.89171,2.236312,4
405348054,1453966922,-1,48.88646,2.248031,4
405348054,1453966924,-1,48.88565,2.249511,4
405348054,1453967074,-1,48.88784,2.248741,4
405348054,1453966703,-1,48.89296,2.237,4
405348054,1453967036,-1,48.88807,2.249841,4
405348054,1453966280,-1,48.87472,2.222144,4
405355893,1453922225,-1,48.82772,2.247203,4
405355893,1453922131,0,48.82767,2.247184,4
405355893,1453922219,-1,48.82772,2.247203,4
405355893,1453922131,0,48.82767,2.247184,4
405355893,1453922218,0,48.82771,2.247203,4
405355893,1453965322,-1,48.82772,2.24733,4
405355893,1453940493,-1,48.82777,2.247224,4
405355893,1453922235,-1,48.82774,2.247243,4
405355893,1453940471,-1,48.82779,2.247267,4
405355893,1453935105,-1,48.8277,2.247292,4
405355893,1453940542,0,48.82779,2.247236,4
405355893,1453935405,-1,48.82783,2.247284,4
405355893,1453940493,-1,48.82777,2.247224,4
405355893,1453965312,-1,48.82778,2.247247,4
405355893,1453967102,-1,48.82777,2.247268,4
405355893,1453940461,-1,48.82776,2.247263,4
405355893,1453965651,-1,48.82775,2.247267,4
405355893,1453933490,-1,48.82781,2.247169,4
405355893,1453935598,-1,48.82776,2.247263,4
405355893,1453927524,-1,48.82777,2.24722,4
405355893,1453936996,-1,48.82779,2.247164,4
405355893,1453940605,0,48.82779,2.247236,4
405355893,1453927589,0,48.82784,2.24752,4
405355893,1453936996,-1,48.82779,2.247164,4
405355893,1453935636,-1,48.82772,2.247318,4
405355893,1453940495,-1,48.82777,2.247224,4
405355893,1453967109,-1,48.82773,2.247303,4
